Item ID,Sentiment,SentimentText,Cleaned_Text,Keywords,Category,Department
1220,5,@RailMinIndia Talk to RPF head quater I am satisfied that they will provide full protection of Tatkal reservation counter to general people.,talk rpf head quater satisfied provide full protection tatkal reservation counter general people,tatkal,Overcrowding,Operations & Scheduling
1225,5,"@RailMinIndia Paid 200 bribe 2 T.c when T.c askd fr ticket, T.c didnt gav any recipt ,train 12565 S5 nxt stp ND https://t.co/bP2VJdxWoV",paid bribe tc tc askd fr ticket tc didnt gav recipt train nxt stp nd,"ticket, train",Ticketing Issues,Ticketing & Reservations
704,5,@RailMinIndia irctc looting customers for non confirmed tickets by deducting 20% any even for non confirmed W/L tickets. Weird and pathetic.,irctc looting customer non confirmed ticket deducting even non confirmed wl ticket weird pathetic,ticket,Infrastructure Problems,Engineering & Maintenance
486,5,@sureshpprabhu @RailMinIndia @gm_nfr TT accepted bribe in train12344 CoachB3 .Allotted seats wrongly.He'll get off at Malda shortly.Act soon,tt accepted bribe train coachb allotted seat wronglyhell get malda shortlyact soon,train,Cleanliness Issues,Housekeeping Department
493,5,@RailMinIndia Name of Passenger is wrongly written in the ticket due to passenger's fault. How to correct it before the journey date?,name passenger wrongly written ticket due passenger fault correct journey date,ticket,Overcrowding,Operations & Scheduling
707,5,@RailMinIndia @sureshpprabhu : Mobile charging sockets not working at our seats. Ticket PNR- 4631896219. Need appropriate action.,mobile charging socket working seat ticket pnr need appropriate action,"pnr, ticket, working",Ticketing Issues,Ticketing & Reservations
708,5,"@RailMinIndia I need to book full coach, so i need help, where can i book coach and my all tickets will transfer? please help me.",need book full coach need help book coach ticket transfer please help,"coach, help, please, ticket",Ticketing Issues,Ticketing & Reservations
710,5,@RailMinIndia @sureshpprabhu sir Paid 500 by staff for no platform ticket  when asked reciept and name he was threatened to pay 1000,sir paid staff platform ticket asked reciept name threatened pay,"sir, ticket",Infrastructure Problems,Engineering & Maintenance
715,5,@RailMinIndia 4din Se Delhi pe he Bhubaneswar kelie tickets nehin milraha train me Me n mera dost Interview kelie aaye the Plzz helpus plz,din se delhi pe bhubaneswar kelie ticket nehin milraha train n mera dost interview kelie aaye plzz helpus plz,"plz, ticket, train",Ticketing Issues,Ticketing & Reservations
102,5,@RailMinIndia Sir...........I am trying to make tickets from new delhi to darbhanga(Bihar) from last week not getting confirm.please help,siri trying make ticket new delhi darbhangabihar last week getting confirmplease help,"help, ticket",Ticketing Issues,Ticketing & Reservations
104,5,@RailMinIndia got double tatkal tickets cnfrmd through same Login costing 12k technical issue costed double[IRCTC #3515189] @drmsecunderabad,got double tatkal ticket cnfrmd login costing k technical issue costed doubleirctc,"tatkal, ticket",Ticketing Issues,Ticketing & Reservations
110,5,@RailMinIndia PNR NO. 6107451949,pnr,pnr,Cleanliness Issues,Housekeeping Department
1235,5,"@RailMinIndia @sureshpprabhu I Booked TDR on Feb 22, 2016 against Ticket PNR No 6652029847 and i had not got any response till today.",booked tdr feb ticket pnr got response till today,"pnr, ticket",Ticketing Issues,Ticketing & Reservations
1237,5,"@RailMinIndia   sir, I hv booked a ticket yesterday online from delhi to patna but it was not confirmed and money has also not been refunded",sir hv booked ticket yesterday online delhi patna confirmed money also refunded,"sir, ticket",Ticketing Issues,Ticketing & Reservations
1244,5,@RailMinIndia @sureshpprabhu Sir is there a way you guys track legal allocation of rac seats?Am travelling on a half seat pnr:8347530093 1/2,sir way guy track legal allocation rac seatsam travelling half seat pnr,"pnr, sir",Infrastructure Problems,Engineering & Maintenance
682,5,@RailMinIndia Sir this one is the detail...... https://t.co/AQJ6C3qg9g,sir one detail,sir,Cleanliness Issues,Housekeeping Department
683,5,@RailMinIndia Now Iam forced to travel to BZA to track the same as NDLS refused for any help. This is a horrible situation.,iam forced travel bza track ndls refused help horrible situation,help,Infrastructure Problems,Engineering & Maintenance
688,5,@sureshpprabhu @RailMinIndia will also help in detecting frauds and black marketing of all sorts of tickets hope you would like the idea,also help detecting fraud black marketing sort ticket hope would like idea,"help, ticket",Ticketing Issues,Ticketing & Reservations
690,5,@sureshpprabhu @Central_Railway @RailMinIndia  I have been following up for refund for 3 weeks but no response.PNR number 4737606454.,following refund week responsepnr number,,Ticketing Issues,Ticketing & Reservations
506,5,@sureshpprabhu @RailMinIndia @drmdelhi Prabhu AAp Bhi so gya https://t.co/HI8U2DxQRO Passenger will get tickets,prabhu aap bhi gya passenger get ticket,ticket,Overcrowding,Operations & Scheduling
512,5,@RailMinIndia 15 tatkal agents are in front of me at nagpur railway station. Vo kisi aur ke naam pe ticket nikal rahe hai. Plz help,tatkal agent front nagpur railway station vo kisi aur ke naam pe ticket nikal rahe hai plz help,"help, plz, railway, station, tatkal, ticket",Infrastructure Problems,Engineering & Maintenance
514,5,@RailMinIndia Just a bribe is enough to convince them to travel in the reservation coach,bribe enough convince travel reservation coach,coach,Ticketing Issues,Ticketing & Reservations
692,5,"Please take up my case too, I just cant keep calling on the IRCTC number that doesn't get connected @irctcwestzone @IRCTC_Ltd @RailMinIndia",please take case cant keep calling irctc number doesnt get connected,please,Cleanliness Issues,Housekeeping Department
697,5,@sureshpprabhu @RailMinIndia railway is going fast but still the tatkal ticket booking at irctc site is like running at tortoise speed,railway going fast still tatkal ticket booking irctc site like running tortoise speed,"railway, tatkal, ticket",Ticketing Issues,Ticketing & Reservations
1205,5,@RailMinIndia @IRCTC_Ltd Using IRCTC tatkal service ruined my journey. Poor server response.  Website hang/not open Toady for 45 min,using irctc tatkal service ruined journey poor server response website hangnot open toady min,tatkal,Overcrowding,Operations & Scheduling
657,5,"@RailMinIndia my 2AC ticket status changed from rac-12 to w/l 2, whats happening in Indian railway JAI HO CORRUPTION https://t.co/KpYzDhmf4E",ac ticket status changed rac wl whats happening indian railway jai ho corruption,"ac, railway, ticket",Ticketing Issues,Ticketing & Reservations
531,5,@RailMinIndia IRCTC site not opening during tatkal timings.,irctc site opening tatkal timing,tatkal,Overcrowding,Operations & Scheduling
545,5,@RailMinIndia - A TC took bribe to trade our CHECKED RAC seat(PNR -2418223103).spent hours in lobby at night. Pls tell how to report this.,tc took bribe trade checked rac seatpnr spent hour lobby night pls tell report,,Cleanliness Issues,Housekeeping Department
546,5,@RailMinIndia. I've been trying for tatkal from ndls to jsme in 12304 since last 7 days but either server gets unavailable or finish,ive trying tatkal ndls jsme since last day either server get unavailable finish,tatkal,Cleanliness Issues,Housekeeping Department
666,5,@RailMinIndia one day railway official plz try to booking for tatkal tickets then u will understand that all tickets are booked by counter.,one day railway official plz try booking tatkal ticket u understand ticket booked counter,"plz, railway, tatkal, ticket",Ticketing Issues,Ticketing & Reservations
668,5,@RailMinIndia PNR no 2816590786 &amp; 2815712288  one  S5 35 allotted  for two persons  kindly help,pnr amp one allotted two person kindly help,"amp, help, pnr",Cleanliness Issues,Housekeeping Department
672,5,@RailMinIndia @sureshpprabhu sir today I tried tatkal booking @ 10:58 the server not allowing me to login horrible exp hope u do d needful,sir today tried tatkal booking server allowing login horrible exp hope u needful,"sir, tatkal",Ticketing Issues,Ticketing & Reservations
519,5,"@RailMinIndia please help one poor villager is no more just, HIRAKUD station SAMBALPUR divi. https://t.co/vIm0trDyQq",please help one poor villager hirakud station sambalpur divi,"help, please, station",Infrastructure Problems,Engineering & Maintenance
522,5,@RailMinIndia Dear sir PNR NO.2337832847 train no.15622 from Chapra to New Bongaigaon still showing Waiting list iâ¦ https://t.co/hSQNKp84Nm,dear sir pnr train chapra new bongaigaon still showing waiting list,"pnr, sir, train",Cleanliness Issues,Housekeeping Department
523,5,@IRCTC_Ltd @RailMinIndia Ppls r in queue and waiting for tickets and clerk and railway dono SO rhe hai,ppls r queue waiting ticket clerk railway dono rhe hai,"railway, ticket",Ticketing Issues,Ticketing & Reservations
528,5,@RailMinIndia @sureshpprabhu the lady in the picture named BHARTI LAL was facilitating brokers instead of her duty https://t.co/0oJs8ES27l,lady picture named bharti lal facilitating broker instead duty,,Cleanliness Issues,Housekeeping Department
529,5,"@RailMinIndia   I tried to buk tkts thru irctc st in tr no12310. I am not getting confm tkt, I terminated transaction but my a/c is debited.",tried buk tkts thru irctc st tr getting confm tkt terminated transaction ac debited,ac,Cleanliness Issues,Housekeeping Department
677,5,@RailMinIndia tatkal agents @nagpurrailwaystation https://t.co/qXwmxHRYhg,tatkal agent,tatkal,Cleanliness Issues,Housekeeping Department
679,5,"@RailMinIndia Seeking clarification. If I book tickt frm statn A to B with boarding statn as X, TT will not cancel my ticket till station X?",seeking clarification book tickt frm statn b boarding statn x tt cancel ticket till station x,"station, ticket",Ticketing Issues,Ticketing & Reservations
100,5,@RailMinIndia there is no any intimation by railway about the tatkal ticket cancelation PNR n-2319127483 Trn n12430 96964500028004198641,intimation railway tatkal ticket cancelation pnr n trn n,"pnr, railway, tatkal, ticket",Ticketing Issues,Ticketing & Reservations
101,5,"@RailMinIndia sir my train ticket is not comform from Abu Road to Mumbai, my mother is sick, plz help sirPNR NO 2217892889DOJ 9.6.16",sir train ticket comform abu road mumbai mother sick plz help sirpnr doj,"help, plz, sir, ticket, train",Infrastructure Problems,Engineering & Maintenance
645,5,@RailMinIndia rough language n sir my small advice ticket collecter ko sikya jaye ki passenger n staff se kaise baat ki jti Ty rly ministry,rough language n sir small advice ticket collecter ko sikya jaye ki passenger n staff se kaise baat ki jti ty rly ministry,"sir, ticket",Overcrowding,Operations & Scheduling
1245,5,@RailMinIndia pls confirm about my reservation or make my money refund,pls confirm reservation make money refund,,Ticketing Issues,Ticketing & Reservations
1256,5,Please  help @RailMinIndia. WHY CAN'T WE BOOK TICKETS FOR TRAIN NUMBER 52145? @IRCTC_Ltd NOT RESPONDING to emailsâ¦ https://t.co/gLrBwj7mFA,please help cant book ticket train number responding email,"help, please, ticket, train",Ticketing Issues,Ticketing & Reservations
1258,5,@sureshpprabhu @RailMinIndia @narendramodi @PMOIndia Pls print the Menu of Indianrailways on backside of the ticket,pls print menu indianrailways backside ticket,ticket,Ticketing Issues,Ticketing & Reservations
1262,5,@RailMinIndia sir Ji what corrective action taken for long queue at reservation counter and dull booking staff. Very disappointing .,sir ji corrective action taken long queue reservation counter dull booking staff disappointing,sir,Ticketing Issues,Ticketing & Reservations
1264,5,@RailMinIndia Train No 12683 travelled on 08/06/16 Awy to Otp in S5 71 TTE collected SL charge not issued receipt https://t.co/F52ZjigpH7,train travelled awy otp tte collected sl charge issued receipt,train,Cleanliness Issues,Housekeeping Department
83,5,@RailMinIndia @sureshpprabhu I got my ticketThanku  problem solved by CERS Bilimora PRS. I withdraw my complaint.. https://t.co/TKisGN6uNY,got ticketthanku problem solved cer bilimora pr withdraw complaint,,Ticketing Issues,Ticketing & Reservations
84,5,"tt declining to accept the college id a true id , higher authorities do act pnr 4512791357",tt declining accept college id true id higher authority act pnr,pnr,Overcrowding,Operations & Scheduling
88,5,@RailMinIndia How it possible in Tatkal that all the 256 Available Garib Rath seats r booked within 1.5 min.? Is there any hidden tricks?,possible tatkal available garib rath seat r booked within min hidden trick,tatkal,Ticketing Issues,Ticketing & Reservations
90,5,"@sureshpprabhu Sir, need ur kind assistance. A cancer patient hs a tatkal ticket of status CKWL/19,20. Can u plz do something? @RailMinIndia",sir need ur kind assistance cancer patient h tatkal ticket status ckwl u plz something,"plz, sir, tatkal, ticket",Ticketing Issues,Ticketing & Reservations
97,5,@RailMinIndia I ask city police constable allowed without ticket and without authority in any coach in train,ask city police constable allowed without ticket without authority coach train,"coach, ticket, train",Overcrowding,Operations & Scheduling
68,5,@sureshpprabhu @RailMinIndia Train no. 12344 Coach B3. TT accepted bribe &amp; allotted seats to W/L passengers instead of RAC seats.@gm_nfr,train coach b tt accepted bribe amp allotted seat wl passenger instead rac seat,"amp, coach, train",Overcrowding,Operations & Scheduling
